MesAno,Empresa,Valor,Segmento,mes
202310,Empresa 373,287046.7516,Não Tiny,2023-10
202310,Empresa 375,44037.378,Não Tiny,2023-10
202310,Empresa 376,88529.24339999999,Não Tiny,2023-10
202310,Empresa 377,443578.1716,Tiny,2023-10
202310,Empresa 379,280450.125,Não Tiny,2023-10
202310,Empresa 380,359618.52640000003,Não Tiny,2023-10
202310,Empresa 451,124104.6082,Tiny,2023-10
202310,Empresa 485,35284.9578,Não Tiny,2023-10
202310,Empresa 493,644742.7,Tiny,2023-10
202310,Empresa 452,22285.6,Tiny,2023-10
202310,Empresa 383,138412.8,Tiny,2023-10
202310,Empresa 510,28183.4342,Tiny,2023-10
202310,Empresa 523,478737.71060000005,Tiny,2023-10
202310,Empresa 385,794060.8302000001,Tiny,2023-10
202310,Empresa 386,13736.046400000001,Não Tiny,2023-10
202310,Empresa 387,130146.12400000001,Tiny,2023-10
202310,Empresa 388,810962.9626,Tiny,2023-10
202310,Empresa 389,16383.565,Não Tiny,2023-10
202310,Empresa 539,157029.82,Não Tiny,2023-10
202310,Empresa 511,77664.24799999999,Não Tiny,2023-10
202310,Empresa 390,314368.1852,Não Tiny,2023-10
202310,Empresa 391,247357.7,Tiny,2023-10
202310,Empresa 476,249413.6,Tiny,2023-10
202310,Empresa 392,496011.38240000006,Não Tiny,2023-10
202310,Empresa 393,223921.06300000002,Não Tiny,2023-10
202310,Empresa 455,9196.993,Não Tiny,2023-10
202310,Empresa 534,672092.4,Não Tiny,2023-10
202310,Empresa 395,2670.0,Não Tiny,2023-10
202310,Empresa 495,853075.9826,Não Tiny,2023-10
202310,Empresa 396,161478.04,Não Tiny,2023-10
202310,Empresa 457,89922.1646,Não Tiny,2023-10
202310,Empresa 399,6305.383,Não Tiny,2023-10
202310,Empresa 458,4870.08,Não Tiny,2023-10
202310,Empresa 401,236891.17539999998,Não Tiny,2023-10
202310,Empresa 459,31774.4952,Tiny,2023-10
202310,Empresa 402,90912.61,Não Tiny,2023-10
202310,Empresa 460,25391.593200000003,Não Tiny,2023-10
202310,Empresa 403,69196.8592,Não Tiny,2023-10
202310,Empresa 404,153330.98,Tiny,2023-10
202310,Empresa 487,81431.1196,Não Tiny,2023-10
202310,Empresa 405,2897.84,Não Tiny,2023-10
202310,Empresa 540,83163.024,Tiny,2023-10
202310,Empresa 463,429140.1288,Tiny,2023-10
202310,Empresa 409,101077.3,Tiny,2023-10
202310,Empresa 410,21795.032,Tiny,2023-10
202310,Empresa 411,231805.6264,Não Tiny,2023-10
202310,Empresa 526,55340.8586,Não Tiny,2023-10
202310,Empresa 413,74252.878,Não Tiny,2023-10
202310,Empresa 535,236077.217,Não Tiny,2023-10
202310,Empresa 541,299040.0,Não Tiny,2023-10
202310,Empresa 415,1797063.7386,Não Tiny,2023-10
202310,Empresa 416,203879.064,Não Tiny,2023-10
202310,Empresa 542,61321.587400000004,Não Tiny,2023-10
202310,Empresa 417,25429.436,Não Tiny,2023-10
202310,Empresa 418,73951.0078,Tiny,2023-10
202310,Empresa 489,453728.30120000005,Não Tiny,2023-10
202310,Empresa 515,99999.4744,Não Tiny,2023-10
202310,Empresa 419,264650.4,Tiny,2023-10
202310,Empresa 496,174006.6234,Não Tiny,2023-10
202310,Empresa 527,8602.3662,Não Tiny,2023-10
202310,Empresa 421,266934.5672,Tiny,2023-10
202310,Empresa 422,56554.2134,Não Tiny,2023-10
202310,Empresa 503,34967.4236,Não Tiny,2023-10
202310,Empresa 528,25324.967800000002,Não Tiny,2023-10
202310,Empresa 464,130017.60800000001,Não Tiny,2023-10
202310,Empresa 543,227642.81160000002,Não Tiny,2023-10
202310,Empresa 426,121072.1824,Tiny,2023-10
202310,Empresa 529,123269.0762,Tiny,2023-10
202310,Empresa 530,27340.8,Tiny,2023-10
202310,Empresa 544,24030.0,Tiny,2023-10
202310,Empresa 427,1346164.0532,Tiny,2023-10
202310,Empresa 497,74952.863,Tiny,2023-10
202310,Empresa 430,2352857.4,Tiny,2023-10
202310,Empresa 518,7925.325400000001,Tiny,2023-10
202310,Empresa 433,104337.0318,Não Tiny,2023-10
202310,Empresa 435,373122.62100000004,Não Tiny,2023-10
202310,Empresa 436,1742307.9126000002,Não Tiny,2023-10
202310,Empresa 531,292988.0,Não Tiny,2023-10
202310,Empresa 439,399082.675,Tiny,2023-10
202310,Empresa 441,846003.295,Tiny,2023-10
202310,Empresa 545,40584.0,Não Tiny,2023-10
202310,Empresa 442,137353.9136,Não Tiny,2023-10
202310,Empresa 480,2368139.59,Não Tiny,2023-10
202310,Empresa 443,295302.0,Tiny,2023-10
202311,Empresa 341,2179423.1,Não Tiny,2023-11
202311,Empresa 345,185469.5742,Tiny,2023-11
202311,Empresa 505,112941.0,Não Tiny,2023-11
202311,Empresa 447,5349323.9782,Não Tiny,2023-11
202311,Empresa 347,1699696.1188,Não Tiny,2023-11
202311,Empresa 348,3589615.8002000004,Não Tiny,2023-11
202311,Empresa 349,45652.8526,Não Tiny,2023-11
202311,Empresa 350,7338.5662,Não Tiny,2023-11
202311,Empresa 546,140406.4712,Tiny,2023-11
202311,Empresa 547,7185.699799999999,Não Tiny,2023-11
202311,Empresa 351,130200.36060000001,Não Tiny,2023-11
202311,Empresa 353,1482625.012,Não Tiny,2023-11
202311,Empresa 354,24887.604,Tiny,2023-11
202311,Empresa 491,23688.1866,Não Tiny,2023-11
202311,Empresa 355,129454.5762,Não Tiny,2023-11
202311,Empresa 357,131428.1868,Não Tiny,2023-11
202311,Empresa 448,1413.32,Tiny,2023-11
202311,Empresa 359,665824.7352000001,Não Tiny,2023-11
202311,Empresa 360,11105.42,Tiny,2023-11
202311,Empresa 507,298329.1214,Tiny,2023-11
202311,Empresa 449,31487.844,Não Tiny,2023-11
202311,Empresa 362,3262.9179999999997,Não Tiny,2023-11
202311,Empresa 363,64594.63360000001,Não Tiny,2023-11
202311,Empresa 364,448612.0294,Tiny,2023-11
202311,Empresa 521,17109.805,Não Tiny,2023-11
202311,Empresa 450,300783.2786,Não Tiny,2023-11
202311,Empresa 492,89000.0,Não Tiny,2023-11
202311,Empresa 366,33262.86,Não Tiny,2023-11
202311,Empresa 532,199716.0,Não Tiny,2023-11
202311,Empresa 522,48327.0,Tiny,2023-11
202311,Empresa 367,313178.54,Não Tiny,2023-11
202311,Empresa 368,12536.0594,Tiny,2023-11
202311,Empresa 370,6067.219,Não Tiny,2023-11
202311,Empresa 372,50728.7184,Não Tiny,2023-11
202311,Empresa 484,148742.0866,Tiny,2023-11
202311,Empresa 373,299559.315,Tiny,2023-11
202311,Empresa 548,137796.297,Tiny,2023-11
202311,Empresa 375,67284.0,Tiny,2023-11
202311,Empresa 376,97714.3282,Tiny,2023-11
202311,Empresa 377,422615.4498,Não Tiny,2023-11
202311,Empresa 379,158737.73,Não Tiny,2023-11
202311,Empresa 380,79698.1294,Tiny,2023-11
202311,Empresa 451,72612.44780000001,Tiny,2023-11
202311,Empresa 485,33783.171800000004,Não Tiny,2023-11
202311,Empresa 493,644742.7,Não Tiny,2023-11
202311,Empresa 382,171129.2,Não Tiny,2023-11
202311,Empresa 452,5238.54,Não Tiny,2023-11
202311,Empresa 383,147063.6,Tiny,2023-11
202311,Empresa 510,65805.03360000001,Tiny,2023-11
202311,Empresa 523,529283.9968,Não Tiny,2023-11
202311,Empresa 385,1147548.1288,Não Tiny,2023-11
202311,Empresa 386,40736.902,Não Tiny,2023-11
202311,Empresa 389,551524.9543999999,Tiny,2023-11
202311,Empresa 511,64135.251200000006,Não Tiny,2023-11
202311,Empresa 390,253536.0444,Não Tiny,2023-11
202311,Empresa 391,30010.8,Não Tiny,2023-11
202311,Empresa 476,287416.6,Não Tiny,2023-11
202311,Empresa 512,302600.0,Não Tiny,2023-11
202311,Empresa 392,571248.8318,Não Tiny,2023-11
202311,Empresa 393,75482.4486,Não Tiny,2023-11
202311,Empresa 455,27858.78,Não Tiny,2023-11
202311,Empresa 534,11587.8,Tiny,2023-11
202311,Empresa 501,53391.1,Não Tiny,2023-11
202311,Empresa 396,106087.11,Não Tiny,2023-11
202311,Empresa 398,22339.0,Não Tiny,2023-11
202311,Empresa 457,128152.00779999999,Tiny,2023-11
202311,Empresa 399,5738.3106,Não Tiny,2023-11
202311,Empresa 400,174687.90060000002,Não Tiny,2023-11
202311,Empresa 401,127038.36859999999,Tiny,2023-11
202311,Empresa 459,25088.8152,Não Tiny,2023-11
202311,Empresa 402,24831.0,Tiny,2023-11
202311,Empresa 403,111731.5968,Não Tiny,2023-11
202311,Empresa 404,316120.88,Não Tiny,2023-11
202311,Empresa 487,238240.9494,Não Tiny,2023-11
202311,Empresa 461,44413.9192,Não Tiny,2023-11
202311,Empresa 408,11579.3272,Tiny,2023-11
202311,Empresa 540,151962.16,Não Tiny,2023-11
202311,Empresa 409,86846.2,Não Tiny,2023-11
202311,Empresa 478,6036.1936,Não Tiny,2023-11
202311,Empresa 410,3635.65,Não Tiny,2023-11
202311,Empresa 411,190222.8328,Não Tiny,2023-11
202311,Empresa 413,112796.9624,Não Tiny,2023-11
202311,Empresa 535,248165.0902,Tiny,2023-11
202311,Empresa 415,5817353.992,Não Tiny,2023-11
202311,Empresa 417,28252.16,Tiny,2023-11
202311,Empresa 418,125993.918,Não Tiny,2023-11
202311,Empresa 419,491493.60000000003,Não Tiny,2023-11
202311,Empresa 496,52216.5492,Não Tiny,2023-11
202311,Empresa 421,260901.72,Tiny,2023-11
202311,Empresa 422,54555.255600000004,Não Tiny,2023-11
202311,Empresa 503,57935.4934,Tiny,2023-11
202311,Empresa 424,13855.3776,Tiny,2023-11
202311,Empresa 426,47511.9914,Tiny,2023-11
202311,Empresa 529,125957.85519999999,Tiny,2023-11
202311,Empresa 544,32040.0,Não Tiny,2023-11
202311,Empresa 427,1209312.8294,Tiny,2023-11
202311,Empresa 430,983378.8,Tiny,2023-11
202311,Empresa 433,167903.573,Não Tiny,2023-11
202311,Empresa 435,1658311.8664,Não Tiny,2023-11
202311,Empresa 436,702572.3012,Não Tiny,2023-11
202311,Empresa 437,43339.813799999996,Não Tiny,2023-11
202311,Empresa 531,185832.0,Tiny,2023-11
202311,Empresa 439,232689.9482,Tiny,2023-11
202311,Empresa 441,194289.40300000002,Não Tiny,2023-11
202311,Empresa 442,29302.982999999997,Não Tiny,2023-11
202311,Empresa 443,59060.4,Não Tiny,2023-11
202301,Empresa 549,5471.8268,Tiny,2023-01
202301,Empresa 550,58435.887,Não Tiny,2023-01
202301,Empresa 551,5797.0506000000005,Não Tiny,2023-01
202301,Empresa 552,1610.9178,Não Tiny,2023-01
202301,Empresa 553,5238.8604,Não Tiny,2023-01
202301,Empresa 554,20046.36,Não Tiny,2023-01
202301,Empresa 555,25708.807,Não Tiny,2023-01
202301,Empresa 556,9523.0,Não Tiny,2023-01
202301,Empresa 557,783.2,Não Tiny,2023-01
202301,Empresa 558,4677.484,Não Tiny,2023-01
202301,Empresa 559,13421.2,Não Tiny,2023-01
202301,Empresa 560,17464.541200000003,Não Tiny,2023-01
202301,Empresa 561,5340.0,Não Tiny,2023-01
202301,Empresa 562,601207.6379999999,Não Tiny,2023-01
202301,Empresa 563,9693.880000000001,Tiny,2023-01
202301,Empresa 564,11172.704,Não Tiny,2023-01
202301,Empresa 565,131065.2092,Não Tiny,2023-01
202301,Empresa 566,28752.073,Tiny,2023-01
202301,Empresa 567,18092.276,Tiny,2023-01
202301,Empresa 568,20470.0,Tiny,2023-01
202301,Empresa 569,138171.432,Não Tiny,2023-01
202301,Empresa 570,15130.0,Não Tiny,2023-01
202301,Empresa 571,475414.68200000003,Não Tiny,2023-01
202301,Empresa 572,19962.7,Não Tiny,2023-01
202301,Empresa 573,22107.6,Tiny,2023-01
202301,Empresa 574,4868.3,Não Tiny,2023-01
202301,Empresa 575,25487.731000000003,Não Tiny,2023-01
202301,Empresa 576,35432.8402,Não Tiny,2023-01
202301,Empresa 577,338606.8902,Não Tiny,2023-01
202301,Empresa 578,3177.3,Não Tiny,2023-01
202301,Empresa 579,32040.0,Não Tiny,2023-01
202301,Empresa 580,48226.8216,Não Tiny,2023-01
202301,Empresa 581,227522.982,Tiny,2023-01
202301,Empresa 582,13350.0,Tiny,2023-01
202301,Empresa 583,2117.844,Não Tiny,2023-01
202301,Empresa 584,6898.852800000001,Não Tiny,2023-01
202301,Empresa 585,49030.598399999995,Não Tiny,2023-01
202301,Empresa 586,197305.702,Tiny,2023-01
202301,Empresa 587,33868.06,Tiny,2023-01
202301,Empresa 588,42410.9742,Tiny,2023-01
202301,Empresa 589,190213.9684,Tiny,2023-01
202301,Empresa 590,7120.0,Não Tiny,2023-01
202301,Empresa 591,102274.617,Não Tiny,2023-01
202301,Empresa 592,11961.6,Não Tiny,2023-01
202301,Empresa 593,5083.68,Não Tiny,2023-01
202301,Empresa 594,9791.068000000001,Tiny,2023-01
202301,Empresa 595,57243.020000000004,Tiny,2023-01
202301,Empresa 596,10465.332,Tiny,2023-01
202301,Empresa 597,4479.0496,Não Tiny,2023-01
202301,Empresa 598,28713.073200000003,Não Tiny,2023-01
202301,Empresa 599,18966.3094,Não Tiny,2023-01
202301,Empresa 600,53055.9082,Tiny,2023-01
202301,Empresa 601,275010.0,Não Tiny,2023-01
202301,Empresa 602,31366.181,Tiny,2023-01
202302,Empresa 603,42714.0548,Não Tiny,2023-02
202302,Empresa 604,602632.884,Não Tiny,2023-02
202302,Empresa 605,158056.1146,Não Tiny,2023-02
202302,Empresa 549,16278.7052,Não Tiny,2023-02
202302,Empresa 606,8471.91,Não Tiny,2023-02
202302,Empresa 550,44349.6256,Não Tiny,2023-02
202302,Empresa 607,4022.8,Não Tiny,2023-02
202302,Empresa 551,1210.2932,Não Tiny,2023-02
202302,Empresa 608,46119.8,Não Tiny,2023-02
202302,Empresa 609,6052.0,Não Tiny,2023-02
202302,Empresa 553,4450.3026,Tiny,2023-02
202302,Empresa 557,10583.524000000001,Não Tiny,2023-02
202302,Empresa 559,19615.6,Não Tiny,2023-02
202302,Empresa 560,17322.07,Tiny,2023-02
202302,Empresa 561,5874.0,Não Tiny,2023-02
202302,Empresa 610,55892.71200000001,Tiny,2023-02
202302,Empresa 611,5785.979,Tiny,2023-02
202302,Empresa 612,117059.475,Não Tiny,2023-02
202302,Empresa 563,46478.505600000004,Tiny,2023-02
202302,Empresa 564,24786.3042,Não Tiny,2023-02
202302,Empresa 567,17809.3272,Não Tiny,2023-02
202302,Empresa 613,15900.74,Não Tiny,2023-02
202302,Empresa 568,28141.8,Não Tiny,2023-02
202302,Empresa 614,10362.679399999999,Tiny,2023-02
202302,Empresa 615,70309.4838,Não Tiny,2023-02
202302,Empresa 570,63581.6,Não Tiny,2023-02
202302,Empresa 573,23389.2,Não Tiny,2023-02
202302,Empresa 576,7721.64,Não Tiny,2023-02
202302,Empresa 616,89119.66940000001,Não Tiny,2023-02
202302,Empresa 577,11072.4722,Não Tiny,2023-02
202302,Empresa 578,8891.1,Não Tiny,2023-02
202302,Empresa 579,59452.0,Tiny,2023-02
202302,Empresa 580,59959.745,Não Tiny,2023-02
202302,Empresa 617,70132.0,Não Tiny,2023-02
202302,Empresa 618,6121.776,Não Tiny,2023-02
202302,Empresa 619,2883.6,Tiny,2023-02
202302,Empresa 582,49128.0,Não Tiny,2023-02
202302,Empresa 620,10822.4,Não Tiny,2023-02
202302,Empresa 583,4858.866,Tiny,2023-02
202302,Empresa 621,19046.0,Tiny,2023-02
202302,Empresa 622,37878.4,Tiny,2023-02
202302,Empresa 414,56136.6432,Tiny,2023-02
202302,Empresa 623,108986.819,Não Tiny,2023-02
202302,Empresa 624,8544.0,Não Tiny,2023-02
202302,Empresa 625,89000.0,Não Tiny,2023-02
202302,Empresa 626,6821.2447999999995,Tiny,2023-02
202302,Empresa 587,37382.67,Tiny,2023-02
202302,Empresa 627,5005.36,Não Tiny,2023-02
202302,Empresa 628,25371.0164,Não Tiny,2023-02
202302,Empresa 589,32969.427,Tiny,2023-02
202302,Empresa 590,445.0,Não Tiny,2023-02
202302,Empresa 629,25454.0,Tiny,2023-02
202302,Empresa 630,30797.56,Não Tiny,2023-02
202302,Empresa 631,49840.0,Não Tiny,2023-02
202302,Empresa 632,25346.2922,Não Tiny,2023-02
202302,Empresa 593,42364.0,Não Tiny,2023-02
202302,Empresa 633,6603.8,Não Tiny,2023-02
202302,Empresa 595,16137.48,Não Tiny,2023-02
202302,Empresa 634,9790.0,Não Tiny,2023-02
202302,Empresa 635,77391.55200000001,Não Tiny,2023-02
202302,Empresa 597,13624.2268,Não Tiny,2023-02
202302,Empresa 598,35487.112400000005,Não Tiny,2023-02
202302,Empresa 600,25966.5866,Não Tiny,2023-02
202302,Empresa 602,26196.260000000002,Tiny,2023-02
202302,Empresa 636,20452.2,Não Tiny,2023-02
202303,Empresa 637,7414.1272,Não Tiny,2023-03
202303,Empresa 605,6222.791,Tiny,2023-03
202303,Empresa 549,27318.407600000002,Não Tiny,2023-03
202303,Empresa 606,16699.07,Tiny,2023-03
202303,Empresa 638,49467.802,Tiny,2023-03
202303,Empresa 607,3214.68,Não Tiny,2023-03
202303,Empresa 639,26728.48,Não Tiny,2023-03
202303,Empresa 640,113889.06360000001,Não Tiny,2023-03
202303,Empresa 609,5518.0,Não Tiny,2023-03
202303,Empresa 641,86686.7654,Tiny,2023-03
202303,Empresa 552,1530.8,Não Tiny,2023-03
202303,Empresa 642,52679.0466,Não Tiny,2023-03
202303,Empresa 558,28198.5464,Não Tiny,2023-03
202303,Empresa 559,18583.2,Não Tiny,2023-03
202303,Empresa 560,43453.983,Não Tiny,2023-03
202303,Empresa 610,39161.424,Não Tiny,2023-03
202303,Empresa 612,21103.68,Não Tiny,2023-03
202303,Empresa 562,288894.0,Não Tiny,2023-03
202303,Empresa 563,21192.573200000003,Tiny,2023-03
202303,Empresa 564,6264.7456,Não Tiny,2023-03
202303,Empresa 643,23387.6336,Não Tiny,2023-03
202303,Empresa 644,7511.6,Não Tiny,2023-03
202303,Empresa 566,48151.225,Não Tiny,2023-03
202303,Empresa 567,25715.66,Tiny,2023-03
202303,Empresa 613,18584.535,Não Tiny,2023-03
202303,Empresa 645,74959.0218,Tiny,2023-03
202303,Empresa 646,16838.8,Tiny,2023-03
202303,Empresa 568,21733.8,Não Tiny,2023-03
202303,Empresa 614,4784.3018,Tiny,2023-03
202303,Empresa 647,13285.831,Tiny,2023-03
202303,Empresa 615,27946.0,Não Tiny,2023-03
202303,Empresa 648,1557.5,Não Tiny,2023-03
202303,Empresa 649,46522.792,Não Tiny,2023-03
202303,Empresa 569,23840.608,Tiny,2023-03
202303,Empresa 650,8116.8,Tiny,2023-03
202303,Empresa 570,99555.40000000001,Não Tiny,2023-03
202303,Empresa 651,11106.132,Não Tiny,2023-03
202303,Empresa 652,2670.0,Tiny,2023-03
202303,Empresa 653,4192.736599999999,Não Tiny,2023-03
202303,Empresa 572,83508.878,Não Tiny,2023-03
202303,Empresa 654,50196.0,Tiny,2023-03
202303,Empresa 573,6408.0,Não Tiny,2023-03
202303,Empresa 576,1958.0,Não Tiny,2023-03
202303,Empresa 616,82327.59879999999,Não Tiny,2023-03
202303,Empresa 577,427323.0336,Não Tiny,2023-03
202303,Empresa 655,7974.400000000001,Não Tiny,2023-03
202303,Empresa 656,10680.0,Não Tiny,2023-03
202303,Empresa 657,6853.0,Não Tiny,2023-03
202303,Empresa 658,24993.336000000003,Não Tiny,2023-03
202303,Empresa 578,4921.7,Não Tiny,2023-03
202303,Empresa 659,27287.4,Não Tiny,2023-03
202303,Empresa 579,1290.5,Não Tiny,2023-03
202303,Empresa 580,8134.617800000001,Tiny,2023-03
202303,Empresa 660,65554.8546,Não Tiny,2023-03
202303,Empresa 581,8945.6748,Não Tiny,2023-03
202303,Empresa 617,112035.87,Tiny,2023-03
202303,Empresa 618,58252.4224,Não Tiny,2023-03
202303,Empresa 661,2605.92,Não Tiny,2023-03
202303,Empresa 582,19580.0,Tiny,2023-03
202303,Empresa 662,354221.602,Tiny,2023-03
202303,Empresa 663,629.6394,Tiny,2023-03
202303,Empresa 583,5458.726,Não Tiny,2023-03
202303,Empresa 622,113920.0,Não Tiny,2023-03
202303,Empresa 414,40361.7492,Não Tiny,2023-03
202303,Empresa 664,14190.7296,Não Tiny,2023-03
202303,Empresa 586,85420.42,Tiny,2023-03
202303,Empresa 665,31506.053399999997,Não Tiny,2023-03
202303,Empresa 666,4094.0,Não Tiny,2023-03
202303,Empresa 624,8366.0,Não Tiny,2023-03
202303,Empresa 625,108758.0,Não Tiny,2023-03
202303,Empresa 626,21304.1258,Não Tiny,2023-03
202303,Empresa 667,176970.5904,Não Tiny,2023-03
202303,Empresa 587,33722.99,Não Tiny,2023-03
202303,Empresa 627,357.246,Não Tiny,2023-03
202303,Empresa 589,36462.4456,Não Tiny,2023-03
202303,Empresa 590,2670.0,Não Tiny,2023-03
202303,Empresa 630,9087.968,Tiny,2023-03
202303,Empresa 631,18583.2,Não Tiny,2023-03
202303,Empresa 668,25556.350000000002,Tiny,2023-03
202303,Empresa 632,9220.4,Tiny,2023-03
202303,Empresa 669,309686.091,Tiny,2023-03
202303,Empresa 670,21729.0118,Tiny,2023-03
202303,Empresa 591,3542.0042000000003,Não Tiny,2023-03
202303,Empresa 671,18512.0,Não Tiny,2023-03
202303,Empresa 592,1281.6,Tiny,2023-03
202303,Empresa 672,249518.9938,Tiny,2023-03
202303,Empresa 673,413313.419,Não Tiny,2023-03
202303,Empresa 674,36401.0,Não Tiny,2023-03
202303,Empresa 675,17451.12,Tiny,2023-03
202303,Empresa 595,10680.0,Não Tiny,2023-03
202303,Empresa 635,36386.047999999995,Tiny,2023-03
202303,Empresa 676,231578.0,Não Tiny,2023-03
202303,Empresa 597,1964.23,Não Tiny,2023-03
202303,Empresa 677,63579.197,Não Tiny,2023-03
202303,Empresa 598,9322.5542,Não Tiny,2023-03
202303,Empresa 678,45816.0964,Não Tiny,2023-03
202303,Empresa 679,40131.6664,Não Tiny,2023-03
202303,Empresa 680,3683.5141999999996,Não Tiny,2023-03
202303,Empresa 681,23674.0,Não Tiny,2023-03
202303,Empresa 682,383873.91000000003,Não Tiny,2023-03
202303,Empresa 683,80773.16040000001,Não Tiny,2023-03
202303,Empresa 684,652712.294,Tiny,2023-03
202303,Empresa 600,73680.8928,Não Tiny,2023-03
202303,Empresa 601,183340.0,Não Tiny,2023-03
202303,Empresa 602,10179.2504,Tiny,2023-03
202304,Empresa 605,2243.2628,Não Tiny,2023-04
202304,Empresa 549,4502.866,Tiny,2023-04
202304,Empresa 606,15727.19,Tiny,2023-04
202304,Empresa 638,2813.735,Não Tiny,2023-04
202304,Empresa 607,3624.08,Não Tiny,2023-04
202304,Empresa 639,16705.3,Não Tiny,2023-04
202304,Empresa 685,10583.880000000001,Tiny,2023-04
202304,Empresa 552,178.0,Não Tiny,2023-04
202304,Empresa 686,10297.3,Não Tiny,2023-04
202304,Empresa 554,65651.82900000001,Não Tiny,2023-04
202304,Empresa 687,354718.4,Não Tiny,2023-04
202304,Empresa 559,16518.4,Não Tiny,2023-04
202304,Empresa 561,6230.0,Não Tiny,2023-04
202304,Empresa 688,9985.8178,Não Tiny,2023-04
202304,Empresa 610,78303.62400000001,Não Tiny,2023-04
202304,Empresa 689,135778.6492,Não Tiny,2023-04
202304,Empresa 612,19784.7,Não Tiny,2023-04
202304,Empresa 563,26731.9332,Não Tiny,2023-04
202304,Empresa 564,1309.724,Tiny,2023-04
202304,Empresa 566,33740.256,Não Tiny,2023-04
202304,Empresa 567,26644.161399999997,Tiny,2023-04
202304,Empresa 690,18801.2322,Tiny,2023-04
202304,Empresa 613,4218.6,Tiny,2023-04
202304,Empresa 691,160.2,Não Tiny,2023-04
202304,Empresa 692,10409.44,Tiny,2023-04
202304,Empresa 646,14168.800000000001,Tiny,2023-04
202304,Empresa 568,15806.4,Não Tiny,2023-04
202304,Empresa 614,1691.712,Não Tiny,2023-04
202304,Empresa 647,8129.366800000001,Tiny,2023-04
202304,Empresa 615,27768.106799999998,Não Tiny,2023-04
