Empresa,Valor,share,share_acumulado,pct_fornecedores
Empresa 735,89471.1838,1.7381577281703933e-06,0.9990357514063697,0.8294979079497908
Empresa 1177,89444.11,1.7376317651429438e-06,0.9990374890381348,0.8296286610878661
Empresa 1686,89367.19619999999,1.7361375598558895e-06,0.9990392251756947,0.8297594142259415
Empresa 4008,89316.929,1.7351610183769171e-06,0.9990409603367131,0.8298901673640168
Empresa 2920,89178.0,1.7324620430782692e-06,0.9990426927987561,0.8300209205020921
Empresa 713,89126.38,1.7314592207379645e-06,0.9990444242579769,0.8301516736401674
Empresa 3865,89047.6862,1.72993043537021e-06,0.9990461541884122,0.8302824267782427
Empresa 1160,89000.1958,1.7290078388171297e-06,0.999047883196251,0.830413179916318
Empresa 6452,89000.0,1.7290040350082527e-06,0.9990496122002861,0.8305439330543933
Empresa 6993,88976.86,1.7285544939591505e-06,0.9990513407547801,0.8306746861924686
Empresa 3433,88947.9528,1.7279929134485798e-06,0.9990530687476935,0.830805439330544
Empresa 2282,88916.34,1.727378771215345e-06,0.9990547961264648,0.8309361924686193
Empresa 6085,88814.435,1.7253990615952604e-06,0.9990565215255264,0.8310669456066946
Empresa 7026,88642.5582,1.7220600090028525e-06,0.9990582435855354,0.8311976987447699
Empresa 3436,88449.6774,1.7183129114581826e-06,0.9990599618984468,0.8313284518828452
Empresa 2310,88425.95,1.7178519589824495e-06,0.9990616797504058,0.8314592050209205
Empresa 2489,88211.45999999999,1.7136850592580794e-06,0.9990633934354651,0.8315899581589958
Empresa 5862,88140.79400000001,1.7123122300542832e-06,0.9990651057476951,0.8317207112970711
Empresa 5466,88129.3664,1.712090225936188e-06,0.9990668178379211,0.8318514644351465
Empresa 4535,88124.27560000001,1.7119913269053856e-06,0.999068529829248,0.8319822175732218
Empresa 6032,88033.5668,1.710229125992905e-06,0.999070240058374,0.8321129707112971
Empresa 164,87918.65,1.7079966359829023e-06,0.99907194805501,0.8322437238493724
Empresa 1532,87773.4198,1.705175247198576e-06,0.9990736532302572,0.8323744769874477
Empresa 4042,87430.8766,1.6985206564686363e-06,0.9990753517509137,0.832505230125523
Empresa 5753,87396.84300000001,1.6978594853256492e-06,0.999077049610399,0.8326359832635983
Empresa 1141,87254.22940000001,1.695088929259952e-06,0.9990787446993282,0.8327667364016736
Empresa 3915,87220.0,1.6944239543080876e-06,0.9990804391232825,0.832897489539749
Empresa 3489,86667.488,1.6836902972587564e-06,0.9990821228135798,0.8330282426778243
Empresa 4361,86446.056,1.6793885352196557e-06,0.999083802202115,0.8331589958158996
Empresa 6449,86362.04,1.677756355410608e-06,0.9990854799584704,0.8332897489539749
Empresa 1848,86330.0,1.6771339139580052e-06,0.9990871570923844,0.8334205020920502
Empresa 3393,86311.79060000001,1.6767801597324426e-06,0.9990888338725441,0.8335512552301255
Empresa 5157,86238.4368,1.6753551146067885e-06,0.9990905092276587,0.8336820083682008
Empresa 6329,86015.5986,1.6710260343039349e-06,0.9990921802536931,0.8338127615062761
Empresa 7288,85895.3418,1.6686898040518317e-06,0.9990938489434971,0.8339435146443515
Empresa 3906,85825.815,1.6673391060996834e-06,0.9990955162826032,0.8340742677824268
Empresa 6422,85777.52360000001,1.6664009485102881e-06,0.9990971826835517,0.8342050209205021
Empresa 3880,85440.0,1.6598438736079225e-06,0.9990988425274253,0.8343357740585774
Empresa 2951,85440.0,1.6598438736079225e-06,0.9991005023712989,0.8344665271966527
Empresa 3990,85245.58840000001,1.6560670371938508e-06,0.999102158438336,0.834597280334728
Empresa 822,85155.2534,1.6543120980983173e-06,0.9991038127504341,0.8347280334728033
Empresa 83,85136.243,1.6539427828364395e-06,0.999105466693217,0.8348587866108786
Empresa 7084,85131.6328,1.653853220427426e-06,0.9991071205464374,0.834989539748954
Empresa 1839,85074.17439999999,1.6527369754224245e-06,0.9991087732834127,0.8351202928870293
Empresa 5250,84888.2,1.6491240485908713e-06,0.9991104224074613,0.8352510460251046
Empresa 7007,84818.513,1.6477702384314601e-06,0.9991120701776998,0.8353817991631799
Empresa 5151,84703.08,1.6455277201980542e-06,0.99911371570542,0.8355125523012552
Empresa 1737,84676.2198,1.6450059067802888e-06,0.9991153607113268,0.8356433054393305
Empresa 1337,84612.33559999999,1.6437648276839597e-06,0.9991170044761545,0.8357740585774058
Empresa 7108,84372.0,1.6390958251878235e-06,0.9991186435719797,0.8359048117154811
Empresa 5084,84272.32,1.6371593406686144e-06,0.9991202807313203,0.8360355648535565
Empresa 4406,84066.73,1.6331653413477452e-06,0.9991219138966616,0.8361663179916318
Empresa 1603,83975.3448,1.6313900000045989e-06,0.9991235452866616,0.8362970711297071
Empresa 5124,83944.8,1.6307966058197839e-06,0.9991251760832675,0.8364278242677824
Empresa 3660,83843.2866,1.6288245038174537e-06,0.9991268049077713,0.8365585774058577
Empresa 47,83538.337,1.6229002443919012e-06,0.9991284278080157,0.836689330543933
Empresa 639,83526.5,1.622670286855245e-06,0.9991300504783025,0.8368200836820083
Empresa 235,83526.144,1.6226633708391052e-06,0.9991316731416734,0.8369508368200836
Empresa 240,83484.3318,1.6218510847434583e-06,0.9991332949927582,0.837081589958159
Empresa 7090,83362.38399999999,1.6194820034146897e-06,0.9991349144747615,0.8372123430962343
Empresa 578,83252.3444,1.6173442628258057e-06,0.9991365318190244,0.8373430962343096
Empresa 179,83168.72,1.615719690634512e-06,0.999138147538715,0.8374738493723849
Empresa 397,83149.1934,1.6153403471492313e-06,0.9991397628790621,0.8376046025104602
Empresa 779,82790.5412,1.608372806688955e-06,0.9991413712518689,0.8377353556485355
Empresa 4179,82697.9456,1.6065739508909325e-06,0.9991429778258197,0.8378661087866108
Empresa 5885,82642.3206,1.6054933233690522e-06,0.9991445833191431,0.8379968619246861
Empresa 6312,82598.8174,1.60464818619674e-06,0.9991461879673293,0.8381276150627615
Empresa 6825,82452.0386,1.6017967127422046e-06,0.9991477897640421,0.8382583682008368
Empresa 747,82338.52799999999,1.5995915409959548e-06,0.9991493893555831,0.8383891213389121
Empresa 4588,82319.7668,1.5992270669453752e-06,0.9991509885826501,0.8385198744769874
Empresa 4121,82289.222,1.5986336727605602e-06,0.9991525872163228,0.8386506276150628
Empresa 6997,82172.0624,1.5963576118488754e-06,0.9991541835739347,0.8387813807531381
Empresa 2813,82092.1404,1.5948049662254382e-06,0.9991557783789009,0.8389121338912134
Empresa 3505,82081.2646,1.59459368193236e-06,0.9991573729725829,0.8390428870292888
Empresa 5794,82070.65580000001,1.5943875846513874e-06,0.9991589673601675,0.8391736401673641
Empresa 1991,82014.9774,1.5933059197270861e-06,0.9991605606660873,0.8393043933054394
Empresa 2264,81991.48139999999,1.5928494626618437e-06,0.9991621535155499,0.8394351464435147
Empresa 4855,81776.76,1.5886780675269827e-06,0.9991637421936175,0.83956589958159
Empresa 6436,81731.103,1.5877910884570238e-06,0.999165329984706,0.8396966527196653
Empresa 7206,81570.992,1.5846806101980437e-06,0.9991669146653162,0.8398274058577406
Empresa 6214,81472.2198,1.5827617615199918e-06,0.9991684974270777,0.8399581589958159
Empresa 465,81312.2868,1.5796547412690818e-06,0.9991700770818189,0.8400889121338913
Empresa 1291,81227.897,1.578015299643087e-06,0.9991716550971186,0.8402196652719666
Empresa 3984,81178.324,1.5770522443955874e-06,0.9991732321493629,0.8403504184100419
Empresa 1690,81152.7454,1.576555328635926e-06,0.9991748087046916,0.8404811715481172
Empresa 182,80812.0,1.5699356637874934e-06,0.9991763786403554,0.8406119246861925
Empresa 683,80773.16040000001,1.569181126426616e-06,0.9991779478214818,0.8407426778242678
Empresa 6724,80683.8044,1.5674452063754674e-06,0.9991795152666882,0.8408734309623431
Empresa 444,80527.68059999999,1.5644121874972558e-06,0.9991810796788757,0.8410041841004184
Empresa 1547,80312.176,1.5602255771268873e-06,0.9991826399044529,0.8411349372384938
Empresa 1729,80218.54800000001,1.5584066648820586e-06,0.9991841983111178,0.8412656903765691
Empresa 5249,80100.0,1.5561036315074273e-06,0.9991857544147493,0.8413964435146444
Empresa 5108,80100.0,1.5561036315074273e-06,0.9991873105183808,0.8415271966527197
Empresa 6132,80098.22,1.5560690514267272e-06,0.9991888665874322,0.841657949790795
Empresa 4102,79991.9896,1.5540053122105413e-06,0.9991904205927444,0.8417887029288703
Empresa 2615,79896.902,1.5521580442995386e-06,0.9991919727507887,0.8419194560669456
Empresa 585,79866.0368,1.5515584257001978e-06,0.9991935243092145,0.8420502092050209
Empresa 6491,79859.7,1.551435320612905e-06,0.9991950757445351,0.8421809623430963
Empresa 806,79802.6866,1.550327720628079e-06,0.9991966260722558,0.8423117154811716
Empresa 2729,79466.4802,1.5437962349854318e-06,0.9991981698684907,0.8424424686192469
Empresa 5088,79457.687,1.543625409386773e-06,0.9991997134939001,0.8425732217573222
Empresa 745,79368.52679999999,1.5418932931445014e-06,0.9992012553871933,0.8427039748953975
Empresa 6259,78914.0928,1.5330649985417494e-06,0.9992027884521918,0.8428347280334728
Empresa 3968,78913.3986,1.5330515123102765e-06,0.9992043215037041,0.8429654811715481
Empresa 6179,78880.6822,1.5324159304270072e-06,0.9992058539196345,0.8430962343096234
Empresa 4222,78850.44,1.5318284148559116e-06,0.9992073857480493,0.8432269874476988
Empresa 1458,78689.6882,1.5287054877678798e-06,0.9992089144535371,0.8433577405857741
Empresa 7387,78584.8462,1.52666872101464e-06,0.9992104411222581,0.8434884937238494
Empresa 2247,78554.5684,1.5260805138419302e-06,0.999211967202772,0.8436192468619247
Empresa 1251,78373.8628,1.5225699440492493e-06,0.999213489772716,0.84375
Empresa 2223,78353.1792,1.5221681235115133e-06,0.9992150119408395,0.8438807531380753
Empresa 658,78215.7454,1.5194981954806536e-06,0.999216531439035,0.8440115062761506
Empresa 766,78088.6,1.517028140316241e-06,0.9992180484671753,0.8441422594142259
Empresa 1361,78077.92,1.51682065983204e-06,0.9992195652878352,0.8442730125523012
Empresa 2563,78035.2,1.5159907378952358e-06,0.9992210812785731,0.8444037656903766
Empresa 4575,77751.4858,1.5104790188324366e-06,0.999222591757592,0.8445345188284519
Empresa 4359,77721.9022,1.5099042978911997e-06,0.9992241016618899,0.8446652719665272
Empresa 3252,77512.94799999999,1.5058449422178073e-06,0.9992256075068321,0.8447960251046025
Empresa 1530,77451.36,1.5046484714255819e-06,0.9992271121553035,0.8449267782426778
Empresa 7394,77323.2,1.50215870561517e-06,0.9992286143140091,0.8450575313807531
Empresa 7609,77312.1284,1.5019436175132148e-06,0.9992301162576266,0.8451882845188284
Empresa 1775,77173.7156,1.49925467043797e-06,0.999231615512297,0.8453190376569037
Empresa 731,77159.44,1.4989773381907547e-06,0.9992331144896351,0.8454497907949791
Empresa 6300,77023.2878,1.4963323078179992e-06,0.999234610821943,0.8455805439330544
Empresa 6817,76858.175,1.493124659532252e-06,0.9992361039466026,0.8457112970711297
Empresa 4796,76673.5,1.4895369761596098e-06,0.9992375934835788,0.845842050209205
Empresa 2572,76589.1992,1.4878992635376499e-06,0.9992390813828423,0.8459728033472803
Empresa 7197,76540.0,1.4869434701070974e-06,0.9992405683263125,0.8461035564853556
Empresa 399,76526.5966,1.486683082099425e-06,0.9992420550093946,0.8462343096234309
Empresa 5013,76495.5,1.4860789680895932e-06,0.9992435410883627,0.8463650627615062
Empresa 6313,76489.62599999999,1.4859648538232825e-06,0.9992450270532165,0.8464958158995816
Empresa 3435,76247.5816,1.4812626544496743e-06,0.9992465083158709,0.8466265690376569
Empresa 7499,76098.204,1.4783606940773164e-06,0.999247986676565,0.8467573221757322
Empresa 4401,76095.0,1.478298449932056e-06,0.999249464975015,0.8468880753138075
Empresa 4398,76073.64,1.477883488963654e-06,0.9992509428585039,0.8470188284518828
Empresa 1872,75766.8392,1.4719232662541736e-06,0.9992524147817702,0.8471495815899581
Empresa 787,75756.8,1.4717282345990248e-06,0.9992538865100048,0.8472803347280334
Empresa 5309,75725.45420000001,1.471119279377895e-06,0.9992553576292842,0.8474110878661087
Empresa 948,75694.5,1.470517931774519e-06,0.999256828147216,0.8475418410041841
Empresa 293,75650.5696,1.469664495382839e-06,0.9992582978117114,0.8476725941422594
Empresa 6133,75615.557,1.4689843051954666e-06,0.9992597667960166,0.8478033472803347
Empresa 3699,75481.6298,1.466382499923586e-06,0.9992612331785165,0.84793410041841
Empresa 2261,75350.248,1.463830144167107e-06,0.9992626970086607,0.8480648535564853
Empresa 3634,75350.21239999999,1.4638294525654927e-06,0.9992641608381132,0.8481956066945606
Empresa 4395,75294.0,1.4627374136169818e-06,0.9992656235755268,0.8483263598326359
Empresa 645,74959.0218,1.4562297882300177e-06,0.999267079805315,0.8484571129707112
Empresa 6263,74956.8146,1.4561869089299495e-06,0.999268535992224,0.8485878661087866
Empresa 89,74938.1602,1.4558245096842118e-06,0.9992699918167337,0.8487186192468619
Empresa 5580,74794.1048,1.4530259437531475e-06,0.9992714448426775,0.8488493723849372
Empresa 626,74743.74859999999,1.4520476732701396e-06,0.9992728968903508,0.8489801255230126
Empresa 5105,74706.6,1.4513259869859275e-06,0.9992743482163378,0.8491108786610879
Empresa 781,74623.8122,1.4497176674325627e-06,0.9992757979340052,0.8492416317991632
Empresa 4996,74519.166,1.4476847044881998e-06,0.9992772456187097,0.8493723849372385
Empresa 708,74429.899,1.4459505134410866e-06,0.9992786915692231,0.8495031380753139
Empresa 108,74380.7888,1.444996449014569e-06,0.9992801365656722,0.8496338912133892
Empresa 1539,74334.4198,1.4440956379123299e-06,0.9992815806613101,0.8497646443514645
Empresa 3390,74170.5886,1.4409128872846866e-06,0.9992830215741973,0.8498953974895398
Empresa 3648,74128.5984,1.4400971431809698e-06,0.9992844616713406,0.8500261506276151
Empresa 902,74078.616,1.439126134514909e-06,0.999285900797475,0.8501569037656904
Empresa 4257,74001.72,1.437632275028662e-06,0.99928733842975,0.8502876569037657
Empresa 1357,73906.4722,1.4357818949103961e-06,0.999288774211645,0.850418410041841
Empresa 5026,73826.67480000001,1.434231669892608e-06,0.9992902084433148,0.8505491631799164
Empresa 703,73801.737,1.4337472029619982e-06,0.9992916421905178,0.8506799163179917
Empresa 654,73745.4,1.432652743407838e-06,0.9992930748432612,0.850810669456067
Empresa 869,73619.732,1.4302113897104065e-06,0.999294505054651,0.8509414225941423
Empresa 6202,73508.66,1.4280535926747163e-06,0.9992959331082437,0.8510721757322176
Empresa 3251,72980.0,1.4177833087067673e-06,0.9992973508915525,0.8512029288702929
Empresa 5153,72946.4648,1.417131819986376e-06,0.9992987680233725,0.8513336820083682
Empresa 4167,72896.9096,1.4161691105396835e-06,0.999300184192483,0.8514644351464435
Empresa 2730,72892.7622,1.4160885389516521e-06,0.999301600281022,0.8515951882845189
Empresa 2634,72591.9956,1.410245542715745e-06,0.9993030105265647,0.8517259414225942
Empresa 4487,72541.0342,1.4092555150052993e-06,0.9993044197820796,0.8518566945606695
Empresa 3781,72505.096,1.4085573431759632e-06,0.9993058283394228,0.8519874476987448
Empresa 1864,72350.325,1.4055506051590838e-06,0.999307233890028,0.8521182008368201
Empresa 7099,72277.3272,1.40413247604957e-06,0.999308638022504,0.8522489539748954
Empresa 1819,71888.2548,1.3965739620101279e-06,0.9993100345964661,0.8523797071129707
Empresa 2265,71717.98,1.3932660314903501e-06,0.9993114278624975,0.852510460251046
Empresa 6846,71691.9742,1.3927608165113207e-06,0.9993128206233141,0.8526412133891214
Empresa 6158,71673.05279999999,1.3923932302534778e-06,0.9993142130165443,0.8527719665271967
Empresa 4614,71647.759,1.3919018473067288e-06,0.9993156049183917,0.852902719665272
Empresa 4479,71645.0,1.3918482481816433e-06,0.9993169967666399,0.8530334728033473
Empresa 6031,71502.6356,1.389082533327244e-06,0.9993183858491732,0.8531642259414226
Empresa 5168,71502.5822,1.3890814959248233e-06,0.9993197749306691,0.8532949790794979
Empresa 173,71377.9288,1.3866598528733905e-06,0.999321161590522,0.8534257322175732
Empresa 6363,71167.9244,1.3825800949523853e-06,0.9993225441706169,0.8535564853556485
Empresa 3764,71151.94,1.3822695658276976e-06,0.9993239264401828,0.8536872384937239
Empresa 6147,71134.14,1.381923765020696e-06,0.9993253083639477,0.8538179916317992
Empresa 4054,71025.7202,1.379817492305249e-06,0.99932668818144,0.8539487447698745
Empresa 2637,71022.0,1.3797452199365856e-06,0.99932806792666,0.8540794979079498
Empresa 1828,70939.408,1.3781407041920978e-06,0.9993294460673642,0.8542102510460251
Empresa 2587,70784.904,1.3751391531873235e-06,0.9993308212065174,0.8543410041841004
Empresa 6188,70712.8852,1.373740043122195e-06,0.9993321949465606,0.8544717573221757
Empresa 3344,70675.968,1.3730228522484734e-06,0.9993335679694129,0.854602510460251
Empresa 3636,70599.428,1.3715359087783665e-06,0.9993349395053216,0.8547332635983264
Empresa 1314,70595.4052,1.371457757795984e-06,0.9993363109630794,0.8548640167364017
Empresa 276,70573.44,1.3710310396001442e-06,0.999337681994119,0.854994769874477
Empresa 636,70534.7962,1.3702803060481434e-06,0.999339052274425,0.8551255230125523
Empresa 1587,70514.80679999999,1.3698919717418804e-06,0.9993404221663967,0.8552562761506276
Empresa 243,70488.0,1.3693711957265361e-06,0.9993417915375925,0.8553870292887029
Empresa 6175,70374.8454,1.3671729399964267e-06,0.9993431587105325,0.8555177824267782
Empresa 4010,70310.0,1.3659131876565196e-06,0.9993445246237201,0.8556485355648535
Empresa 3045,70310.0,1.3659131876565196e-06,0.9993458905369078,0.8557792887029289
Empresa 4103,70270.03899999999,1.3651368648448008e-06,0.9993472556737727,0.8559100418410042
Empresa 7011,70231.4308,1.3643868228944143e-06,0.9993486200605955,0.8560407949790795
Empresa 6845,70228.60059999999,1.3643318405661008e-06,0.9993499843924362,0.8561715481171548
Empresa 2716,70202.488,1.3638245507822295e-06,0.9993513482169869,0.8563023012552301
Empresa 1294,70001.11660000001,1.35991250625262e-06,0.9993527081294932,0.8564330543933054
